osm_id,osm_type,city_key,lat,lon,material_raw_tag,material
124361795,way,paris,48.77684828302294,2.335852245424413,roof_tiles,tuile_terre_cuite
63655582,way,paris,48.7943059428583,2.322204398694008,roof_tiles,tuile_terre_cuite
63653095,way,paris,48.79002202128149,2.333222732575835,roof_tiles,tuile_terre_cuite
73503206,way,paris,48.90338161061094,2.194754876491089,roof_tiles,tuile_terre_cuite
120428063,way,paris,48.840683618464176,2.4822587130343314,roof_tiles,tuile_terre_cuite
56691954,way,paris,48.841423108461264,2.348794162827989,roof_tiles,tuile_terre_cuite
55100175,way,paris,48.894167060221406,2.196793790621274,roof_tiles,tuile_terre_cuite
143502183,way,paris,48.76597850944633,2.3839459643818603,roof_tiles,tuile_terre_cuite
63212397,way,paris,48.87480305767463,2.3810176509017347,tiles,tuile_terre_cuite
55974223,way,paris,48.89863952209571,2.1959682142219967,roof_tiles,tuile_terre_cuite
72276632,way,paris,48.8786005386803,2.201199510956245,roof_tiles,tuile_terre_cuite
55204897,way,paris,48.898002690140245,2.1967038780776216,roof_tiles,tuile_terre_cuite
300074552,way,paris,48.83650856608526,2.2830157795729886,roof_tiles,tuile_terre_cuite
56446387,way,paris,48.89428598941818,2.2003260244902925,roof_tiles,tuile_terre_cuite
55991958,way,paris,48.8948972967978,2.202531869151164,roof_tiles,tuile_terre_cuite
67966969,way,paris,48.89323986058851,2.201992136666043,roof_tiles,tuile_terre_cuite
41664061,way,strasbourg,48.60136469917363,7.736725203632888,roof_tiles,tuile_terre_cuite
42689154,way,strasbourg,48.60806323628423,7.747813739906819,roof_tiles,tuile_terre_cuite
43203017,way,strasbourg,48.60569926815669,7.753491620559996,roof_tiles,tuile_terre_cuite
43012736,way,strasbourg,48.60307025,7.7485585,roof_tiles,tuile_terre_cuite
1503262897,way,strasbourg,48.6065068174808,7.735244922419486,roof_tiles,tuile_terre_cuite
42689454,way,strasbourg,48.609897566822646,7.746820257535546,roof_tiles,tuile_terre_cuite
43333439,way,strasbourg,48.606222424588445,7.756313441981278,roof_tiles,tuile_terre_cuite
43151973,way,strasbourg,48.6067022327854,7.753850972528594,roof_tiles,tuile_terre_cuite
42324962,way,strasbourg,48.60248780634764,7.7455168595801345,roof_tiles,tuile_terre_cuite
42689436,way,strasbourg,48.609259451079225,7.747474980866695,roof_tiles,tuile_terre_cuite
506827732,way,strasbourg,48.59749487087509,7.696028457007494,roof_tiles,tuile_terre_cuite
42827639,way,strasbourg,48.612386358409125,7.745137758777974,roof_tiles,tuile_terre_cuite
41527176,way,strasbourg,48.588952984903926,7.786304547500065,roof_tiles,tuile_terre_cuite
42917536,way,strasbourg,48.6101173667745,7.749469580183232,roof_tiles,tuile_terre_cuite
42244744,way,strasbourg,48.60290320139865,7.7360115539548655,roof_tiles,tuile_terre_cuite
42244576,way,strasbourg,48.60273423142448,7.737186880098888,roof_tiles,tuile_terre_cuite
41680507,way,strasbourg,48.599618910353485,7.739609678990934,roof_tiles,tuile_terre_cuite
41429755,way,strasbourg,48.6049665683989,7.724012626721865,roof_tiles,tuile_terre_cuite
41524637,way,strasbourg,48.58742607387904,7.782726138219874,roof_tiles,tuile_terre_cuite
42271598,way,strasbourg,48.60166730619842,7.741368571203758,roof_tiles,tuile_terre_cuite
43202917,way,strasbourg,48.60517342606471,7.753814138552621,roof_tiles,tuile_terre_cuite
42689234,way,strasbourg,48.60828540792565,7.746336452767174,roof_tiles,tuile_terre_cuite
42990677,way,strasbourg,48.604387651280334,7.749237605251537,roof_tiles,tuile_terre_cuite
42419669,way,strasbourg,48.60506526680648,7.741867901181008,roof_tiles,tuile_terre_cuite
42375109,way,strasbourg,48.60385719944765,7.739106309720808,roof_tiles,tuile_terre_cuite
42827562,way,strasbourg,48.61192464874774,7.743995650252886,roof_tiles,tuile_terre_cuite
42313220,way,strasbourg,48.60118192287152,7.742585348798159,roof_tiles,tuile_terre_cuite
